iter	Passed	Remaining
661	169548	1015500
662	169808	1015267
663	170016	1014723
664	170252	1014348
665	170460	1013805
666	170691	1013402
667	170965	1013251
668	171233	1013069
669	171461	1012646
670	171732	1012479
671	171923	1011841
672	172149	1011410
673	172401	1011133
674	172581	1010435
675	172743	1009628
676	172981	1009274
677	173233	1008995
678	173470	1008630
679	173707	1008269
680	173898	1007638
681	174156	1007402
682	174516	1007749
683	174740	1007312
684	175029	1007250
685	175282	1006978
686	175499	1006502
687	175771	1006340
688	175998	1005927
689	176292	1005892
690	176538	1005577
691	176766	1005166
692	177707	1008804
693	178513	1011662
694	179663	1016458
695	180592	1019985
696	181381	1022707
697	182215	1025682
698	182867	1027614
699	183112	1027260
700	183367	1026962
701	183610	1026599
702	183808	1025982
703	184886	1030272
704	185277	1030721
705	185586	1030712
706	185985	1031206
707	186306	1031262
708	186625	1031310
709	187148	1032480
710	187441	1032376
711	187683	1031993
712	187920	1031587
713	188386	1032429
714	188700	1032442
715	189078	1032801
716	189355	1032610
717	189582	1032140
718	189819	1031729
719	190121	1031675
720	190375	1031355
721	190606	1030913
722	190830	1030429
723	191100	1030201
724	191333	1029770
725	191574	1029382
726	191869	1029285
727	192090	1028794
728	192363	1028577
729	192636	1028360
730	192861	1027891
731	193141	1027711
732	193393	1027386
733	193683	1027261
734	193904	1026772
735	194169	1026515
736	194367	1025904
737	194625	1025605
738	194847	1025125
739	195064	1024615
740	195371	1024580
741	195598	1024125
742	195834	1023713
743	196025	1023072
744	196353	1023145
745	196660	1023110
746	196872	1022579
747	197166	1022472
748	197416	1022139
749	197707	1022017
750	197975	1021774
751	198172	1021166
752	198459	1021024
753	198643	1020352
754	198835	1019723
755	198986	1018882
756	199299	1018876
757	199496	1018272
758	199692	1017668
759	199922	1017238
760	200216	1017129
761	200402	1016479
762	200604	1015904
763	200815	1015378
764	201070	1015079
765	201311	1014702
766	201508	1014111
767	201742	1013706
768	201961	1013219
769	202195	1012818
770	202398	10122577771	202676	1012071
772	203006	1012145
773	203256	1011815
774	203487	1011398
775	203681	1010793
776	203899	1010311
777	204119	1009839
778	204345	1009400
779	204553	1008867
780	204802	1008541
781	205011	1008015
782	205251	10076447783	205455	10071007784	205718	10068417785	205971	10065337786	206140	10058187787	206428	10056827788	206710	10055217789	206898	10048977790	207160	10046347791	207370	10041257792	207648	10039397793	207901	10036357794	208134	1003236795	208471	1003332
796	208781	1003305
797	209006	1002862
798	209228	1002411
799	209492	1002157
800	209728	1001775
801	209968	1001408
8802	210081	1000439803	210425	1000566
804	210688	10003108805	211023	10003980806	211232	9998880807	211437	9993580808	211701	9991080809	211852	9983281810	212082	9979181811	212369	9977781812	212624	9974781813	212836	9969881814	213096	9967181815	213316	9962681816	213546	9958581817	213824	9956681818	214025	9951281819	214281	99484820	214377	993813
82821	214749	9940682822	214986	9936982823	215256	9934782824	215472	9930082825	215714	9926582826	215953	9922982827	216192	9919282828	216434	9915782829	216662	9911683830	216894	9907783831	217119	9903483832	217336	9898883833	217614	9897083834	217865	9893983835	218121	989112
836	218404	988950
837	218584	988324
838	218872	988188
839	219101	987780
840	219346	987450
841	219614	987222
842	219871	9869484843	220123	986644
844	220349	986229
845	220584	985852
846	220782	9853084847	221092	9852684848	221338	9849484849	221597	9846785850	221862	9844385851	222062	9839085852	222334	9836985853	222539	9831885854	222755	9827285855	222988	9823485856	223267	9821685857	223501	9817985858	223724	9813685859	224006	9812086860	224254	980884
861	224478	9804686862	224711	9800886863	225031	980085
864	225261	979692
865	225488	9792886866	225756	9790686867	226034	978876
868	226271	9785186869	226540	9782987870	226762	977866
871	226994	977483
872	227198	976978
873	227432	976606
